,51.1,51.2,51.3,51.4,51.5,51.6,51.7,51.8,51.9,52.0,52.1,52.2,52.3,52.4,52.5,52.6,52.7,52.8,52.9,53.0,53.1,53.2,53.3,53.4,53.5,53.6,53.7,53.8,53.9,54.0,54.1,54.2,54.3,54.4,54.5,54.6,54.7,54.8,54.9,55.0,55.1,55.2,55.3,55.4,55.5,55.6,55.7,55.8,55.9,56.0,56.1,56.2,56.3,56.4,56.5,56.6,56.7,56.8,56.9,57.0,57.1,57.2,57.3,57.4,57.5,57.6,57.7,57.8,57.9,58.0,58.1,58.2,58.3,58.4,58.5,58.6,58.7,58.8,58.9,59.0,59.1,59.2,59.3,59.4,59.5,59.6,59.7,59.8,59.9,60.0,60.1,60.2,60.3,60.4,60.5,60.6,60.7,60.8,60.9,61.0,61.1,61.2,61.3,61.4,61.5,61.6,61.7,61.8,61.9,62.0,62.1,62.2,62.3,62.4,62.5,62.6,62.7,62.8,62.9,63.0,63.1,63.2,63.3,63.4,63.5,63.6,63.7,63.8,63.9,64.0,64.1,64.2,64.3,64.4,64.5,64.6,64.7,64.8,64.9,65.0,65.1,65.2,65.3,65.4,65.5,65.6,65.7,65.8,65.9,66.0,66.1,66.2,66.3,66.4,66.5,66.6,66.7,66.8,66.9,67.0,67.1,67.2,67.3,67.4,67.5,67.6,67.7,67.8,67.9,68.0,68.1,68.2,68.3,68.4,68.5,68.6,68.7,68.8,68.9,69.0,69.1,69.2,69.3,69.4,69.5,69.6,69.7,69.8,69.9,70.0,70.1,70.2,70.3,70.4,70.5,70.6,70.7,70.8,70.9,71.0,71.1,71.2,71.3,71.4,71.5,71.6,71.7,71.8,71.9,72.0,72.1,72.2,72.3,72.4,72.5,72.6,72.7,72.8,72.9,73.0,73.1,73.2,73.3,73.4,73.5,73.6,73.7,73.8,73.9,74.0,74.1,74.2,74.3,74.4,74.5,74.6,74.7,74.8,74.9,75.0,75.1,75.2,75.3,75.4,75.5,75.6,75.7,75.8,75.9,76.0,76.1,76.2,76.3,76.4,76.5,76.6,76.7,76.8,76.9,77.0,77.1,77.2,77.3,77.4,77.5,77.6,77.7,77.8,77.9,78.0,78.1,78.2,78.3,78.4,78.5,78.6,78.7,78.8,78.9,79.0,79.1,79.2,79.3,79.4,79.5,79.6,79.7,79.8,79.9,80.0,80.1,80.2,80.3,80.4,80.5,80.6,80.7,80.8,80.9,81.0,81.1,81.2,81.3,81.4,81.5,81.6,81.7,81.8,81.9,82.0,82.1,82.2,82.3,82.4,82.5,82.6,82.7,82.8,82.9,83.0,83.1,83.2,83.3,83.4,83.5,83.6,83.7,83.8,83.9,84.0,84.1,84.2,84.3,84.4,84.5,84.6,84.7,84.8,84.9,85.0,85.1,85.2,85.3,85.4,85.5,85.6,85.7,85.8,85.9,86.0,86.1,86.2,86.3,86.4,86.5,86.6,86.7,86.8,86.9,87.0,87.1,87.2,87.3,87.4,87.5,87.6,87.7,87.8,87.9,88.0,88.1,88.2,88.3,88.4,88.5,88.6,88.7,88.8,88.9,89.0,89.1,89.2,89.3,89.4,89.5,89.6,89.7,89.8,89.9,90.0,90.1,90.2,90.3,90.4,90.5,90.6,90.7,90.8,90.9,91.0,91.1,91.2,91.3,91.4,91.5,91.6,91.7,91.8,91.9,92.0
Acinetobacter calcoaceticus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011797483720962245,0.0001210749822476035,0.00012427606450158914,0.00012763866828172695,0.0001312110248821232,0.00013502901258081977,0.00013916392275948802,0.00014365831682841912,0.0001485344547984536,0.00015380388641452294,0.00015894038595252422,0.00016412973561765436,0.00016959006142375148,0.00017550621045064646,0.00018202975084413538,0.00018929764766827475,0.00019750429833561471,0.00020674528291713415,0.0002170861140058667,0.00022782659916332186,0.00023765131223726593,0.0002475932240988163,0.0002585607392459292,0.0002713376958033971,0.0002865833655228398,0.000304985083404235,0.00032713832442187254,0.00035343393296119165,0.0003841456858442967,0.0004107023372182185,0.00043323168994112454,0.000457041815260586,0.0004868254146366223,0.0005266598197417127,0.0005800069924607734,0.0006505009978033569,0.0007407199211477477,0.0008526051246525301,0.0009837847471218855,0.001092060582671703,0.0011994328510467112,0.0013253972914629233,0.001486945162607655,0.0016985632426395056,0.0019733329240312616,0.0023235975211530905,0.002757635182246125,0.0032813140739179963,0.00388834084043965,0.0045728194061661325,0.00534260634649968,0.0062023131430276315,0.007153306183522373,0.008193706761941396,0.00933143126432542,0.010568563644428373,0.011900561973252724,0.013320137530210214,0.014929726687756389,0.016685872991766704,0.01851707409491571,0.02035433466533088,0.022131166386592644,0.023789146533247478,0.02533548893147966,0.026737181035515915,0.027965628994445223,0.028942378839155743,0.02949141691934016,0.02970217287465205,0.029659198273206448,0.02944216661157983,0.029125873314810116,0.02879480523199276,0.028536202781235018,0.028421886623799925,0.02851963446159341,0.028422376204359102,0.02810955281151509,0.02796595778990938,0.028342102246190683,0.02955421488680831,0.031884242018012224,0.035411806548256854,0.04025972243274093,0.04653171685299017,0.05429198078328722,0.0655711876365167,0.07944262931527303,0.09501935078944695,0.11145415009622552,0.12793957834009206,0.14378903610127616,0.15857386498337114,0.17173352704679068,0.18275653418564572,0.1908543963713976,0.19524024769919052,0.19592219603689162,0.19292389179094607,0.18628452790637784,0.17605883986678927,0.16302052161056801,0.14794624861617658,0.1313642253209948,0.11384843814182351,0.09586485432668952,0.07810279351959215,0.061358391475488015,0.046465663102957765,0.034296502464206215,0.025760682775062382,0.018808721827392814,0.01335574593799384,0.009275471302746651,0.006399381521405439,0.00451422278672513,0.0033718784633381777,0.0026826104871010867,0.0021150593650944714,0.0012962441756229955,0.00029870708955549117,-0.0003803642520182158,-0.0007735791518202416,-0.0009216610462299976,-0.0008735365609533901,-0.0006861932532655075,-0.00042462530364096007,-0.00016194756333020246,2.0604445640429033e-05,3.3674530468744035e-05,9.57568535341059e-06,-6.2848603776510044e-06,-1.4858066834167692e-05,-1.731273910518354e-05,-1.5050694776933102e-05,-9.670798530600822e-06,-2.9885210462986686e-06,2.9621725510289857e-06,5.928822691600726e-06,4.669311843241231e-06,3.6916623722241046e-06,2.9730963958659596e-06,2.483649447390736e-06,2.184991313108788e-06,2.030667224821919e-06,1.9708483012950233e-06,1.948367603724313e-06,1.8987201357211859e-06,1.75006284331453e-06,1.5562701207170679e-06
Acinetobacter baumannii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011474392878193267,0.00011790675994414798,0.00012118080091873623,0.00012463303510069218,0.00012831694101041147,0.0001322724922936841,0.00013657677370670714,0.00014127601107907342,0.00014639450275874958,0.00015194478298048884,0.00015742670043575595,0.00016301520923950473,0.00016891441787656678,0.00017529522151372407,0.00018229530199969764,0.0001900397332512815,0.00019872045917126283,0.0002084239007023121,0.00021920680872326793,0.0002306124750932729,0.00024176968948364576,0.00025334175871889834,0.0002659001727570758,0.00027992460468977056,0.0002958029107421108,0.0003139984563717509,0.00033491864576252095,0.0003587912927528138,0.0003857606151735361,0.00041240798905235103,0.00043874558410213665,0.0004668136638349578,0.0004983702563379873,0.0005348911542735039,0.0005775699148788982,0.0006280662722218922,0.0006873389704691823,0.0007560442241149063,0.0008333392607614495,0.0009050631328893976,0.0009783573959276156,0.0010594665894907622,0.0011537382373792825,0.001265622847579411,0.0013993967273830267,0.0015596008354246845,0.0017488527361766539,0.0019689351250996197,0.0022069642666336185,0.00245320336951275,0.002720005812995012,0.003017705586206141,0.003354617288139627,0.0037370361276567268,0.004174436164240591,0.004673240670267102,0.0052365058359325175,0.005865467100718247,0.006566721655468304,0.007335904574031502,0.008165214568222943,0.009045365109480678,0.00996558442886571,0.01091546547695888,0.011904126222792742,0.012924977216556376,0.01397057999765597,0.014904122539722658,0.015346473429558773,0.015535721578785145,0.01568709345984845,0.015992953106021193,0.016622802111401717,0.01774394496861943,0.019511648431832375,0.022043364514801128,0.025434867313232832,0.029966350772906727,0.035725363454808,0.042598560551324265,0.05046415684165944,0.059191926691833624,0.06864320405468313,0.07866015130074887,0.08908143787444593,0.0997382632061365,0.11045305080266124,0.12220560795415204,0.13427073372640064,0.14596054453072105,0.1566244741239499,0.165649273608446,0.1726510362612887,0.17779981093601646,0.1808965620767743,0.18180158490162104,0.18012822519229812,0.17550460965570003,0.16831888741564527,0.15898706293324177,0.14795299600688655,0.13568840177226588,0.12238492597369313,0.10826756834863996,0.09370475757207579,0.07907954015138972,0.06471236674052135,0.05102745253587837,0.03849427188668804,0.02759294947295171,0.018814260305444704,0.012659629725716421,0.007898807836227465,0.004432261507981408,0.002125014673711873,0.0008063151172598668,0.0002686196957683056,0.0002715948427112261,0.0005393784458204236,0.0007605798470855597,0.0005882798427540539,9.763510810310304e-05,-0.0002337334207648674,-0.00042230625323461666,-0.0004886170078085693,-0.0004573037647299029,-0.00035702703516903554,-0.00022043844511244608,-8.424649919617866e-05,1.0783419294155194e-05,1.9829048423381163e-05,9.373987758664216e-06,2.292018736955112e-06,-1.796559969590428e-06,-3.360826692956488e-06,-2.969723639547171e-06,-1.267190296229712e-06,1.0143134809783103e-06,3.0525017894043943e-06,3.9352626796980696e-06,3.1584985328069527e-06,2.546367513927482e-06,2.0861507891328848e-06,1.7609109500538311e-06,1.548682850177591e-06,1.4226391156023527e-06,1.3543499873612893e-06,1.3110631880975025e-06,1.2557039220571118e-06,1.146874875091557e-06,1.0155806870965622e-06
Aerococcus viridans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014253098747835964,0.0001462875201475203,0.00015016768426533373,0.00015424709318065876,0.00015858614159497593,0.00016323000556238255,0.00016826598223435702,0.00017374649077395025,0.00017969919024194035,0.00018613849305353653,0.00019247553274677777,0.00019891725556199502,0.00020570555872024334,0.0002130438279122595,0.00022109693729843865,0.00023001427102776727,0.00024001852052497503,0.00025121307720610964,0.00026366677968369073,0.00027675410220699394,0.00028929011611745337,0.0003021886437309936,0.00031624419615807495,0.0003321319733036799,0.00035040786386732214,0.00037169749021297773,0.0003965476731141258,0.0004252867557444309,0.0004581330579908629,0.0004861591831265914,0.0005094546740947737,0.0005334831648154086,0.0005630823941025154,0.0006024642056641204,0.0006552145481022893,0.0007251750250456755,0.0008150680967284887,0.0009269664238110713,0.0010551918945485086,0.001118064267579423,0.0011578225387632647,0.001212431087635784,0.001315579677409039,0.0014966834549713904,0.0017818687563008215,0.0021945716311801665,0.002752553695461157,0.0034693867070737724,0.004393659869141163,0.005558485575967994,0.00692780245442654,0.008464716947647118,0.010131503315018095,0.01188960363218587,0.013713127759741262,0.015572674809317573,0.01743451171692451,0.019264589106649115,0.021007804074309997,0.022635130224606805,0.024121889420001222,0.025442118530426775,0.026568569433288912,0.02748339183459369,0.028288776773495117,0.029003502576513185,0.029648736563742242,0.030210308387852786,0.03060555630169904,0.030935633523571985,0.03129762051839385,0.031784524997718236,0.03248528191973005,0.033426174988939385,0.03459873118013689,0.036032788894198774,0.03775075610445279,0.03940441130902085,0.04093939269755582,0.04260973329099441,0.04463870768065207,0.047218832028222864,0.050511864065779566,0.0546797859723692,0.05983953718418184,0.06607449698541973,0.07343825491126918,0.08383964832784555,0.09641585200869209,0.11034875839256315,0.12486497758342427,0.1392358373504523,0.15283374944367667,0.1652274955085168,0.17591128106588558,0.18443049104884995,0.19001698073668613,0.19190073622941417,0.19019728512367118,0.1850358544451868,0.17655937064878346,0.1649244596183762,0.15084409188442108,0.13503524731329825,0.11802493379776755,0.10037718666175419,0.0825917869698172,0.06532247753311325,0.049300221011867366,0.03528780329993285,0.024079833524791282,0.01650274404755261,0.010598410205171696,0.006251060733949561,0.003302240189588491,0.001550423198661408,0.0007498396789960074,0.0006151061090884022,0.000818055681482211,0.0009877383027686098,0.000710420593586251,7.448718082400171e-05,-0.00035291221490209155,-0.0005934656813791451,-0.0006741646092851968,-0.0006273512944926514,-0.000490642898025108,-0.0003069024169846676,-0.0001242996456045769,3.688824750769469e-06,1.827960558582643e-05,6.704562740472354e-06,-9.930812936680895e-07,-5.257210778468266e-06,-6.634309569744782e-06,-5.782595614573308e-06,-3.4503611205136353e-06,-4.877517245918127e-07,2.1520962076251777e-06,3.413055582031726e-06,2.7123443252313506e-06,2.1635347030742982e-06,1.7546966883682884e-06,1.4700148790921485e-06,1.2890950619347746e-06,1.1871060515837695e-06,1.137573307712774e-06,1.1100478373624098e-06,1.0701061949356732e-06,9.793504821979332e-07,8.665295763566497e-07
Bacillus anthracis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010609104540127853,0.00010836619676336467,0.00011069674764561416,0.00011309417758998593,0.00011556561907307906,0.00011811385750611459,0.00012076539435287601,0.00012353276237134667,0.00012641947749191077,0.00012942567371326285,0.00013247871429659128,0.000135597727343011,0.00013880412714574353,0.00014211297487240447,0.0001455329785649849,0.00014907451499766598,0.00015278057112829856,0.00015665963001038253,0.00016071520099179249,0.00016491000641789014,0.00016917330707860866,0.0001735451816663991,0.0001780561346457655,0.00018272709625325785,0.00018756942249747676,0.00019262565397407363,0.00019793749108254483,0.0002035156793310805,0.0002093633925116093,0.00021533640492858784,0.0002214241593431764,0.0002276933937215966,0.00023419529117360986,0.00024096547995251487,0.00024802403345514063,0.00025547914203450555,0.00026336543433960557,0.0002716991729564169,0.0002804440093818927,0.0002891289040439093,0.00029796731213104486,0.00030713953771699387,0.0003167927337605674,0.0003270409021057,0.0003380184010949844,0.0003499124323350297,0.00036280106692189034,0.0003767338253590616,0.00038995490573403966,0.0004011914504606413,0.00041208695116762723,0.0004241041879313656,0.00043852522927581843,0.0004564514321725438,0.0004790123546791544,0.0005071153923805239,0.0005414330667732386,0.000582465170941691,0.0005774128138170654,0.0005409192286796532,0.0004994049197845142,0.00047663603370885565,0.0004937243593520376,0.0005691871317585303,0.0007195664288557763,0.0009582902092279167,0.0012961526412336001,0.0016998506530832575,0.0020555463556343025,0.0024461641066963412,0.002944892697186857,0.003615185351131239,0.004510759725662755,0.0056782525345374256,0.0071559554416984,0.008970503804695861,0.011138949575147734,0.013375660766946655,0.01562856220192675,0.018090865323636,0.020927372542648096,0.024274477236562387,0.02824016375000395,0.0329833813522129,0.038598075792514515,0.0451426061518452,0.05264940410743276,0.062326456309072034,0.0736082112737209,0.08595067953661585,0.09883143365127187,0.11174960818948247,0.12428784908547301,0.13621703752720737,0.1471985069978524,0.15692225477551974,0.16509549465502507,0.17145243916747563,0.17578215311578635,0.17790118869768165,0.17765358550569554,0.17491087052717189,0.170009971191765,0.16330748244809098,0.15502312443424665,0.14542293031018053,0.1345666106667111,0.12285186838973294,0.11082297477566669,0.09905753286735879,0.08816647745408131,0.07879407507153212,0.06982282385071936,0.061322546623365455,0.053348908545631346,0.045925248000746356,0.03898724343883514,0.03260105026728159,0.02681399826799099,0.021654591597389868,0.017132508786426085,0.013255705788692455,0.010029682992649957,0.007423975916230062,0.005390470852021007,0.003862634156725963,0.0027567433861844727,0.001972357293895947,0.0013913288341202618,0.0008778051618777222,0.0002782276329490907,-0.00020121264912371787,-0.0005014437104385812,-0.0006439087782015715,-0.000654775603432379,-0.0005649871577211667,-0.00041014142046417583,-0.00023055675363417786,-7.127821382730575e-05,1.7922447736957924e-05,9.692709349948397e-06,3.8049861885005417e-06,4.2913187091271855e-08,-1.8686194259044093e-06,-2.265697657208709e-06,-1.5449272995377972e-06,-1.5444386861143955e-07,1.3985857548830556e-06,2.547963325288534e-06,2.668459231991822e-06,2.227308882103764e-06
